"","LocID","Location","MidPeriod","Sex","0m1","4m1","10m5","10m15","10m25","10m35","10m45","10m55","10m65","10m75","m85+","0p1","4p1","10p5","10p15","10p25","10p35","10p45","10p55","10p65","10p75"
"1021","US56","Wyoming","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.0020558616422473,0.00262808288734337,0.00508575342471641,0.00951822726208383,0.0208456556283178,0.0498629335276054,0.155303900140428,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.979642117665264,0.974040259929905,0.950236537152588,0.908707848984599,0.809574396501233,0.595142626393496
"1011","US56","Wyoming","2020.5","Female",0.00515552655965784,0.000292737774224094,0.000118585160476919,0.000386497810905098,0.000720987438355381,0.00213398072389705,0.00286492114375387,0.00703751082320118,0.0155722534925831,0.0391191248483047,0.123610352129396,0.994869189983528,0.998829904369835,0.998814833343353,0.996141131046879,0.992813416373897,0.978864240612981,0.97170081948523,0.931770366147479,0.854198821737706,0.666689362149826
"1.<1","IT01","Piemonte","2020.5","Female",0.00159902007368008,0.000108378676903536,6.91840084446404e-05,0.000144805954675143,0.000206669268717683,0.000508276893609562,0.00145477975060331,0.0033877182909503,0.00858043191289665,0.0311840211421658,0.142373581470723,0.998403272936808,0.999566628615901,0.999308381492036,0.998552715261443,0.997935322260559,0.994927982712974,0.985544291480582,0.966606375245539,0.917178236370648,0.723534932658211
"2.<1","IT02","Valle d'Aosta/Vallée d'Aoste","2020.5","Female",0.00135689480694381,0.000341349942748529,0.000146873048616246,0.000203384181906704,0.00016856861284359,0.000476720857085317,0.00134541298302517,0.00316557841217299,0.00794444865049033,0.032479151561845,0.145438539476463,0.998643516276631,0.998635876628876,0.998532311002621,0.99796820604675,0.998315419985111,0.99524248907515,0.986634455161101,0.968715921024005,0.923255803116669,0.71330292570506
"3.<1","IT03","Lombardia","2020.5","Female",0.00216179776539531,0.000110453070905621,5.2750752282018e-05,0.000115364142879212,0.00016579732313032,0.000429371156634552,0.00131738462818468,0.00321964561317275,0.0077954260256225,0.0287146703655946,0.133653682244729,0.997840800366699,0.999558309099783,0.999472641071865,0.998846967408759,0.998343282989677,0.995713989371359,0.986897932614146,0.968246925393485,0.924543648425235,0.74326082783465
"4.<1","IT04","Trentino-Alto Adige","2020.5","Female",0.00199589874317989,0.000120460620348113,9.40015119014327e-05,0.00018614130752318,0.00020532382786292,0.00038126285288836,0.00130901575817859,0.00278846454693148,0.00703380243900006,0.0258613602501655,0.132362342157648,0.998006298252339,0.999518258637387,0.999060391975924,0.998140129523028,0.997948668753287,0.996193552134623,0.986981370634901,0.97245091982076,0.931755976488998,0.765761924730112
"5.<1","IT05","Veneto","2020.5","Female",0.00179565970021336,8.22877660881207e-05,6.26107059795914e-05,0.000135880011491479,0.000138509553462962,0.000433449177917212,0.00125678030975341,0.0031948673819224,0.00771090551321955,0.0267714171714874,0.136219330868681,0.998205095960826,0.99967089480812,0.999374089193176,0.998642004178768,0.998615765114754,0.995673781566344,0.987498815105774,0.96846976262013,0.92537523369503,0.758251848385915
"6.<1","IT06","Friuli-Venezia Giulia","2020.5","Female",0.00232026554757101,0.000182827796621615,6.02278838360112e-05,0.000147670269809491,0.000206894570351942,0.000473860660490967,0.00121299454350589,0.00350381739546047,0.00865903050144161,0.0280172860325159,0.132167248201097,0.997683427888204,0.99926902781489,0.999397875719681,0.998524224570359,0.99793294501208,0.995271873636612,0.987935111972066,0.965456005236855,0.916491424297597,0.749667994692519
"7.<1","IT07","Liguria","2020.5","Female",0.00201272221047514,0.000126494784213638,7.00878375335846e-05,0.000143117816193724,0.000157036831316234,0.000536495752203201,0.00143636419598133,0.00377623279873265,0.0089134097673605,0.0298924426513347,0.13764501474277,0.997989708165726,0.999494156137949,0.999299356094891,0.998569712864592,0.998430690742355,0.994646817841143,0.985725494427466,0.962828584927802,0.914109247823733,0.734075340911582
"8.<1","IT08","Emilia-Romagna","2020.5","Female",0.00173007538842382,9.03282453880948e-05,6.75406828283781e-05,0.000126949616465829,0.000173772841759319,0.000432691420333375,0.00141456607474924,0.00320431479405955,0.00825532868563189,0.0282788148541958,0.134547016496258,0.998271161291551,0.999638800426794,0.999324745877717,0.998731313602695,0.998263744990746,0.995680823558607,0.985935794824255,0.968386567814673,0.92031224318157,0.746571396789509
"9.<1","IT09","Toscana","2020.5","Female",0.00187147571712602,0.000122464533009587,6.43361978766668e-05,0.000118031686597741,0.000182599411437869,0.000448269427804674,0.00128540224923509,0.00311869993385375,0.00777442398100422,0.0283437279781033,0.135862834196708,0.998130421475901,0.999510292433577,0.99935687532645,0.998820325655334,0.998175419819739,0.995526005914043,0.987215409178363,0.96922292048987,0.924733260067341,0.745679068892935
"10.<1","IT10","Umbria","2020.5","Female",0.00242790563284739,0.000112500233480652,2.6375376141009e-05,0.000107309870356577,0.000221047971248962,0.000451150767188752,0.00135015588785676,0.00333039064658119,0.00752003833370185,0.0268961981870348,0.133708034856232,0.997575887752811,0.999550131394901,0.99973627160167,0.998927409059256,0.997791216238819,0.995497957047002,0.986574428036452,0.967173392940421,0.927188321233696,0.757509420255514
"11.<1","IT11","Marche","2020.5","Female",0.00193900695591093,0.000116430369144062,8.07694540392892e-05,0.000152967071405463,0.000201196747749851,0.000437499290717432,0.00125598661878261,0.00302712482759336,0.00743651149386745,0.0257630194322427,0.136995024424143,0.998064020306136,0.999534355832319,0.999192571324866,0.998471381081458,0.997989968977861,0.995633047013393,0.987508123737357,0.970097846364216,0.927911568523392,0.766381976005952
"12.<1","IT12","Lazio","2020.5","Female",0.00227674668408637,9.6407261015827e-05,5.940622102788e-05,0.000149422514815521,0.000189148285089511,0.000522225214848657,0.00143779380177844,0.00340296657920138,0.00868478029535982,0.0298096961876937,0.136144123559425,0.997725155511219,0.999614471463728,0.999406089634502,0.9985070329325,0.998110125932872,0.994789074073249,0.985710831962208,0.966454157213437,0.916276667844968,0.734807361566055
"13.<1","IT13","Abruzzo","2020.5","Female",0.0017634378103183,9.83583126718423e-05,6.75406828283781e-05,0.000167208513921443,0.000250862622142956,0.000485725148374509,0.00149374661009597,0.00339729092232654,0.00775457332028875,0.0290761903963792,0.137128343378773,0.998238030385927,0.999606680883091,0.999324756868595,0.998329112930048,0.997494135884081,0.995153514692682,0.985154060959693,0.966539443841023,0.924945243858245,0.73971906857518
"14.<1","IT14","Molise","2020.5","Female",0.00117446179255991,0.000172556743076156,6.83623456365092e-05,0.00010185547355427,0.000179282780313053,0.000576055603206727,0.00151826348367169,0.00393705224694894,0.00743609761556826,0.0292082963561029,0.133907707515282,0.998825554817815,0.99931013432259,0.999316614830374,0.998981770188661,0.998208693937606,0.994251890662976,0.984923014693758,0.961252018299249,0.928122516494043,0.739333844149534
"15.<1","IT15","Campania","2020.5","Female",0.00281713388828294,6.43142233078916e-05,6.43361978766668e-05,0.000103812503291696,0.000199572665297948,0.000578917491224256,0.00171006059035337,0.00410804765560254,0.0105063689968585,0.0361543273955386,0.146496981227256,0.997187077220526,0.999742826850306,0.999356792087933,0.998962435848296,0.998005952594408,0.99422491870827,0.983021544332968,0.959642102737706,0.899399718819029,0.686428492922105
"16.<1","IT16","Puglia","2020.5","Female",0.00268388269793481,9.4463417678738e-05,6.5979523492929e-05,0.000131562615132618,0.000181180727649002,0.000512194229690292,0.00138591815992669,0.0031696907258204,0.00814943600836955,0.0309732268193276,0.138495390861747,0.997319567120299,0.99962230308789,0.999340388629756,0.998685138206101,0.998189590373996,0.994889936660819,0.986226177699255,0.968735364979992,0.921194411461529,0.725190815063333
"17.<1","IT17","Basilicata","2020.5","Female",0.00239327448282593,9.23946301469287e-05,8.74331394132326e-05,0.000124364877008255,0.00015225454539046,0.000546876016247866,0.00172808843896173,0.00334466469120692,0.00796218160352075,0.030345316973329,0.137395761502095,0.997609237860394,0.999630489622914,0.999126032707076,0.998756846491956,0.998478328533682,0.994543255847608,0.982840526383915,0.967037778520438,0.922908474388434,0.730609189926521
"18.<1","IT18","Calabria","2020.5","Female",0.00307522577593926,0.000100508794484815,7.92904609846531e-05,8.50301819491141e-05,0.000196443918221489,0.000575755375592595,0.00160495762687536,0.00352149322941482,0.0086534932838441,0.0310481363490485,0.140889041246308,0.996930391987516,0.999598030021222,0.999207445202307,0.999149962905831,0.998037106740176,0.994256586381786,0.984060841607284,0.965332352276315,0.916447005864112,0.724463242150931
"19.<1","IT19","Sicilia","2020.5","Female",0.0029250427718913,0.00011656892905231,7.59216434713155e-05,0.000128035865910624,0.000194920146744557,0.000533874046276978,0.00165519393610377,0.00385605816639171,0.00946774596317674,0.0354223284831294,0.145160291074498,0.997079490718636,0.999533799248311,0.999241148558993,0.998720261730757,0.998052433963021,0.994673246847468,0.983565150929317,0.962062754580808,0.909002890396432,0.691503008268426
"20.<1","IT20","Sardegna","2020.5","Female",0.00202232699518089,8.43020907658211e-05,9.56390858780381e-05,0.000179844622216959,0.000234148106908793,0.000531364819992106,0.00171683919226887,0.00337130793021524,0.00741556688170038,0.0280843848096102,0.129563138278867,0.997981207516252,0.999662789671376,0.999044041874485,0.998202964051227,0.997660676462212,0.99469849082778,0.98295860650671,0.96676181215002,0.92813679417676,0.748179254642655
"21.<1","IT21","Prov. autonoma di Bolzano","2020.5","Female",0.00181364933873353,8.83203281049954e-05,9.06598092607635e-05,0.000195029855234154,0.000194024513039464,0.000357105947057188,0.00116316421923467,0.00278012039218117,0.00729517934770435,0.0270825905744483,0.133184468806651,0.99818830487497,0.999646800409905,0.999093721201272,0.998051506768596,0.998061494411964,0.99643426168545,0.988423879897116,0.972523577985096,0.929337838013449,0.755594908147371
"22.<1","IT22","Prov. autonoma di Trento","2020.5","Female",0.0021760473852778,0.000148656360289969,8.16732831282334e-05,0.000178150251156758,0.000214151989779169,0.00042252850416711,0.00150652840189973,0.00296908381301367,0.00674581789611425,0.0243496475023809,0.131357594127088,0.997824654761445,0.999405678943526,0.999183464273563,0.998220199877408,0.99786031253275,0.995782705033922,0.985029505356308,0.970709557827555,0.934431482155323,0.778517383790108
"24.<1","IT01","Piemonte","2020.5","Male",0.0182803539759922,0.000221977944682848,6.46872680370182e-05,0.00029067545573118,0.000469626639013948,0.000816751170012037,0.00237447357472286,0.00626742606128029,0.0159005761548678,0.0491576872318793,0.172343679034748,0.981900483422817,0.999112531835878,0.999353299395995,0.997097028772885,0.995314210173243,0.991861223725214,0.976493996719235,0.938963974017333,0.851213849013828,0.597427201692575
"25.<1","IT02","Valle d'Aosta/Vallée d'Aoste","2020.5","Male",0.0252652711422487,0.000286711091736993,0.000350142451384315,0.000559403568091872,0.000832503521199336,0.000796273353196569,0.00265424559879061,0.00583373658775698,0.0188983646648027,0.0541938557818645,0.172552508168513,0.975075177741654,0.998854057481739,0.996505227310704,0.994414135456299,0.991717056484942,0.992066703880929,0.973765034091738,0.94302864123284,0.824951213911008,0.565192636398163
"26.<1","IT03","Lombardia","2020.5","Male",0.0184004226138344,0.00015440538826609,5.50252926204721e-05,0.000279796749798545,0.000375313521462473,0.0006709267068464,0.00203459486084265,0.00545569480893122,0.0147442394059635,0.0470415268826751,0.16647225114362,0.981768359973822,0.999382600601104,0.999449878639991,0.997205494305902,0.996253368838155,0.993309736961019,0.979822622553438,0.946670126526483,0.861384332319601,0.61108037176186
"27.<1","IT04","Trentino-Alto Adige","2020.5","Male",0.0230538559919469,0.000170609515319664,9.02126995452696e-05,0.000284648474305058,0.000536465722084651,0.00071797645959761,0.00173853766501095,0.00538923969271874,0.0138571437604747,0.0422656101552415,0.151287879434383,0.9772024196721,0.999317759176353,0.99909826837459,0.997156956649769,0.994649428531334,0.992844292208523,0.982744381204341,0.947251303080681,0.869177974657525,0.64445920009209
"28.<1","IT05","Veneto","2020.5","Male",0.015281183331243,0.000192896442105338,8.11592230060208e-05,0.000320206683852246,0.000406854787084584,0.000716856087622285,0.00201033633321769,0.00561503115245404,0.0141402806823076,0.045224940586402,0.166056278525495,0.984849623032465,0.99922863080179,0.99918873984639,0.996802411546699,0.995939229557702,0.992853614101926,0.980067762890832,0.945112745014229,0.866633702934128,0.622925043257927
"29.<1","IT06","Friuli-Venezia Giulia","2020.5","Male",0.0075754148614489,0.000321170030383805,8.31491787939392e-05,0.00036391678927125,0.000471361623775044,0.000765940288286774,0.00230252078344286,0.00653103977026322,0.016269194319799,0.0461396302911038,0.159774937781313,0.99246500747669,0.998716098512007,0.999168840920533,0.996366490933677,0.995298291456107,0.992365865800791,0.977189825354472,0.936461866140432,0.847657133989543,0.618836306188215
"30.<1","IT07","Liguria","2020.5","Male",0.015399634451469,0.000173615647002574,9.90564906605848e-05,0.000344534858767007,0.000401027613564057,0.000729064452305507,0.00246888771847561,0.0061856345041247,0.016497975907341,0.0488415077657959,0.169299565671032,0.984709324991865,0.999305759644348,0.999009971323874,0.996559783693864,0.995997906606006,0.99273161355648,0.975560792706475,0.939777435246081,0.846208078958275,0.599895863731531
"31.<1","IT08","Emilia-Romagna","2020.5","Male",0.0166741528792701,0.000196214216279268,7.91062245416256e-05,0.000296936953522898,0.000421677030408176,0.000739203147800777,0.00208363819762257,0.00540018125220111,0.0139720077093531,0.0451915777450064,0.163148255184309,0.983390757763854,0.999215657400308,0.99920920156975,0.997034682101637,0.995791850503842,0.992631629969554,0.979338935508513,0.947230154077782,0.868340335471218,0.622962932335599
"32.<1","IT09","Toscana","2020.5","Male",0.0152095242489255,0.000170444075478752,5.22843066867001e-05,0.00029669173679081,0.000368267727693081,0.000696345565337478,0.00189054436018019,0.00546947282751659,0.0140662384733084,0.044432049744114,0.165862868448502,0.984857151631484,0.999318694241254,0.999477299505102,0.997036829081515,0.996323904087508,0.993057587059292,0.981245220647924,0.946551669607064,0.867471406649183,0.628283149956523
"33.<1","IT10","Umbria","2020.5","Male",0.0130198448730813,8.66956065549327e-05,9.14070841659107e-05,0.000210562703509398,0.000389530757699233,0.000820617124208331,0.00223150995982885,0.00547360129606979,0.0130444271923104,0.0431087653337575,0.160495224444631,0.987093272134206,0.999653234833292,0.999086273611144,0.997896417966122,0.996111184834435,0.99182377669698,0.977891486552448,0.946470214427966,0.876746682594705,0.637180504321554
"34.<1","IT11","Marche","2020.5","Male",0.0130774285002179,0.000382675176821105,8.04849404663129e-05,0.000343682396236548,0.000437499299670454,0.000745695602765573,0.00220887699381372,0.0052824938160524,0.0132870167589485,0.0443103422894672,0.163899349059258,0.987014849450367,0.998470938307008,0.999195449228521,0.996568694307603,0.995633423610305,0.992566818407768,0.978112277513467,0.948342049736698,0.874311436312435,0.628654658349308
"35.<1","IT12","Lazio","2020.5","Male",0.018946405003461,0.00014801094604297,6.46872680370182e-05,0.000301422190477091,0.000428647090715774,0.000769246895097183,0.00224608471662034,0.00591818668490599,0.0152296331569631,0.0475626872727131,0.163388926245306,0.981202167551785,0.999408299560222,0.99935327925488,0.996989857994598,0.995722194702858,0.992332940990728,0.977757316023283,0.942244935960447,0.857032019956933,0.60820261303301
"36.<1","IT13","Abruzzo","2020.5","Male",0.0205301744879585,0.000109523739641882,6.53725145204612e-05,0.000298752449037558,0.000464507745482698,0.000840689896365054,0.0022081438226243,0.0060277923085169,0.0150491061458967,0.0489731617764811,0.163684045476713,0.9792246707832,0.999562611067397,0.999346448600126,0.997016286995569,0.995365610676451,0.991622532073631,0.97812678554751,0.941270734841456,0.858624936786454,0.598757967819162
"37.<1","IT14","Molise","2020.5","Male",0.00824088602411194,0.000276188348367419,9.62367013812169e-05,0.000398943547282712,0.000597204819050865,0.00106417810878731,0.00259782001946235,0.00698253419593586,0.0162326658399471,0.0510928880221613,0.160417740394799,0.991763407813063,0.998895667079212,0.99903824574629,0.996016810345703,0.994045438465794,0.989408649727687,0.974323349801751,0.932183425968985,0.848752384048151,0.584269196437262
"38.<1","IT15","Campania","2020.5","Male",0.0222641594763601,0.000196309119753899,6.88521961633847e-05,0.000307921771423237,0.000468278927637025,0.000995703757813336,0.00297712694470597,0.00734455487127642,0.01821285754519,0.055376944523134,0.173031737995363,0.978014786269145,0.999214846497489,0.999311716669799,0.996924846384687,0.995327696476965,0.99008325375878,0.970605243310276,0.928830602145095,0.831282822498059,0.55919643463895
"39.<1","IT16","Puglia","2020.5","Male",0.0181234852864215,0.00018054231817126,5.6395785587358e-05,0.000344487598815005,0.000465448389502478,0.000869500060446114,0.00230289737982754,0.00572126749114686,0.0144874905029437,0.0476241868157817,0.162139857045538,0.981072595698129,0.99928017478,0.999436172501446,0.996560236482371,0.995355948655852,0.991339141069404,0.977195465399987,0.944162402542855,0.86360619887872,0.607114791429941
"40.<1","IT17","Basilicata","2020.5","Male",0.0306662051896056,0.000238552708279238,7.86135323200301e-05,0.000287682919902498,0.000586960147128202,0.000954018540635594,0.00286064520621939,0.00616143284765344,0.0143911153728748,0.0494311425089503,0.167619949116324,0.969851101208292,0.999046300536308,0.999214162757832,0.997126382450377,0.99414648120592,0.99049914858163,0.971763884756527,0.939908655575606,0.864919081546509,0.595862042170584
"41.<1","IT18","Calabria","2020.5","Male",0.0261750912302383,0.000186800817579368,7.9918926870989e-05,0.000356793911976996,0.000456595319940278,0.000913791651949687,0.00251177775635238,0.00630767769816031,0.01554176158265,0.050743652725552,0.16150937133569,0.974131094014839,0.999253008987036,0.999201100029686,0.996437822432054,0.995443402970486,0.990898281801154,0.975155447441873,0.938583621912757,0.854511611726561,0.588526675159425
"42.<1","IT19","Sicilia","2020.5","Male",0.0267175517041497,0.000312569723615205,7.85847519677255e-05,0.000320896857490923,0.000458426692743657,0.000913832743436806,0.00247714709690727,0.00632486878280591,0.0169379096400688,0.0530228378336537,0.170749544143817,0.973547385405789,0.998750764888371,0.999214477008609,0.996795353459319,0.995425645035854,0.990897597925962,0.97548692502194,0.938413759369838,0.842322845517269,0.572092626861584
"43.<1","IT20","Sardegna","2020.5","Male",0.0163894758826598,0.000283043200690439,7.7058708049098e-05,0.000387669819487113,0.000579472001093332,0.00103657049965581,0.00272201864690493,0.00666346654709723,0.0151522204535911,0.0447704760722745,0.154812213479775,0.983799050876407,0.998868545504557,0.999229665180464,0.996129061160043,0.994222247306779,0.989682388344303,0.973086747032358,0.935276421072362,0.857996186669237,0.626478050368698
"44.<1","IT21","Prov. autonoma di Bolzano","2020.5","Male",0.0249408642506806,0.000222222898245747,6.13295602681476e-05,0.000356587038224835,0.000557066944907628,0.000698874788299739,0.00175248221873846,0.00589006987651029,0.0142706713631891,0.0406817271689564,0.155197857367471,0.975284469918333,0.999111567022951,0.999386871395634,0.996439199102085,0.994444756549529,0.993032922990018,0.982602458260416,0.942511215994325,0.865572147570491,0.654946503878598
"45.<1","IT22","Prov. autonoma di Trento","2020.5","Male",0.0211153679461378,0.000132082552057582,0.0001115464783143,0.000245069602048834,0.000529976741380948,0.000787172846702386,0.00184352224956616,0.00527893729688811,0.0132086197118411,0.0440828253766942,0.145459775025692,0.978481819109148,0.999472547860478,0.99888524719871,0.997551891336997,0.994713295465026,0.992158481692515,0.981714842024554,0.948268760049627,0.875053384825423,0.632029443706478
"1.<11","ES01","Andalucía","2020.5","Female",0.002337511488808,0.000115384961031848,7.38023900117616e-05,0.000120203022027919,0.000186925375833785,0.000563566530644974,0.00162463117865987,0.00318453990004396,0.00815248446477062,0.0340510741325894,0.151218482115815,0.997667305262694,0.999538585302361,0.999262234503487,0.998798580730534,0.998132429267485,0.994377418792578,0.983862322705999,0.968591816643526,0.921145944676165,0.700930888886024
"2.<11","ES02","Aragón","2020.5","Female",0.00182488723871498,0.000142121957320438,4.19434523012865e-05,0.000110277578767587,0.000168832000291436,0.000507112003764939,0.00119519527950123,0.00284734258108031,0.00696688697525457,0.0253478801348409,0.132424879075043,0.99817801698839,0.99943169730347,0.999580597032105,0.998897908938348,0.998313082474276,0.994940195046921,0.988101260731245,0.971890889051898,0.932328293872578,0.770409149071855
"3.<11","ES03","Asturias, Principado de","2020.5","Female",0.00175549038735669,1.33143835434109e-06,8.98794755353768e-05,0.000156434312155401,0.000176641532575914,0.000353751612239165,0.00172063961606304,0.00391393129325885,0.00680546913825483,0.0271440159322817,0.137036736177328,0.998247257767754,0.999994674260764,0.999101439156436,0.998436761699576,0.998235091595364,0.996467508658415,0.982924354270489,0.961528826682728,0.93387213400653,0.754715757762118
"4.<11","ES04","Balears, Illes","2020.5","Female",0.00182243590614495,0.000148807318192657,4.48487677335536e-05,0.000128980198669984,0.000148832349100599,0.000532433653786643,0.00138286663356524,0.00308289600396089,0.0070815751815637,0.0269490632142145,0.139187994509446,0.998180384664686,0.999404912882584,0.999551629679323,0.998710966204573,0.998512465546372,0.994687964311488,0.986251477237634,0.969593663226676,0.931284063455028,0.757376059153251
"5.<11","ES05","Canarias","2020.5","Female",0.0031166755816605,0.000128691727715168,3.61972962199169e-05,0.000110532219322858,0.000197767075580406,0.000478490302845417,0.00166658125264967,0.0036029764741031,0.00860108767108289,0.0318286382429332,0.13943422277894,0.996891987445244,0.999485414812649,0.999638105919556,0.998895265829992,0.998024110885224,0.995224548653398,0.983446345490889,0.964515098518323,0.917065519184432,0.719217235619356
"6.<11","ES06","Cantabria","2020.5","Female",0.00340770604677386,1.33409273598158e-06,3.30382070533493e-05,6.8644385732224e-05,8.4782961656558e-05,0.000375436929695179,0.00165369035380101,0.00268150764439134,0.00700037815543118,0.0245130754892601,0.129961830284657,0.996602092542755,0.999994663643294,0.999669619065844,0.999313704817213,0.999152511189094,0.996253505673559,0.983570993111773,0.973503448150897,0.932058674124795,0.777506610569553
"7.<11","ES07","Castilla y León","2020.5","Female",0.00144022531118159,0.000164409848165989,6.41157173965411e-05,0.000123742061123533,0.000204431563283596,0.00054285751994589,0.00133583893811921,0.00296266505553804,0.00656796866953805,0.0235718711992551,0.127079946050123,0.998561426508432,0.999342715081203,0.999359100857234,0.998763262573273,0.997957876176416,0.994583057729512,0.986715189997285,0.970771879821059,0.936147072417116,0.784782153521419
"8.<11","ES08","Castilla - La Mancha","2020.5","Female",0.00196673391193348,0.000147688296812506,4.1679067711626e-05,0.000170400819804508,0.000136574728945896,0.000414543439568432,0.00119927408972412,0.00283223915167744,0.00630906729734316,0.0282189503302708,0.138216917740657,0.998036633068421,0.99940942349243,0.999583272717685,0.998297572080846,0.998635103145045,0.995861200911113,0.988074472262657,0.972015754116576,0.938474155281575,0.746235400845599
"9.<11","ES09","Cataluña","2020.5","Female",0.00177198406137794,0.000131045054686772,3.79588352082767e-05,0.000111615145812665,0.000187988786829337,0.000494274344570055,0.00131053159936186,0.00297673843432322,0.00668808011967664,0.0257045209881775,0.134228433477918,0.998230685655988,0.999476012833038,0.99962047967226,0.99888440376233,0.998121457633603,0.995067680717239,0.986962502049951,0.97061416302328,0.935002109392141,0.766952850266596
"10.<11","ES10","Comunitat Valenciana","2020.5","Female",0.00182620543819905,8.78498174972156e-05,5.89139530092269e-05,0.00010444082172714,0.000160597833917611,0.000522281327923491,0.0015925703288472,0.00306791853112962,0.00749352979538533,0.0300070900485853,0.144539001923276,0.998176723938781,0.999648678623585,0.999411034148857,0.998956143181293,0.998394984134788,0.994789415348331,0.98417727937834,0.969725458683047,0.927449849973246,0.732170873202573
"11.<11","ES11","Extremadura","2020.5","Female",0.00229073522946484,5.97411557275719e-05,5.37760917029968e-05,5.86460579967515e-05,0.000287133842951153,0.000640611220329391,0.00144909659985523,0.00269219328383143,0.00683188899209374,0.029948724846444,0.141788189510199,0.997713159430706,0.999761039757598,0.999462441177332,0.999413571108435,0.997132444875863,0.993610449025029,0.985596497803774,0.973380358506504,0.933539002886178,0.732489170620861
"12.<11","ES12","Galicia","2020.5","Female",0.00164988484356107,5.5314981675509e-05,6.44284914923731e-05,8.54313641685748e-05,0.000209313225153794,0.000594121440586318,0.00160085373103682,0.0030870989169356,0.00693675244913359,0.0252541173813958,0.132922958758191,0.9983525323445,0.99977875437355,0.999355872777313,0.999145997124955,0.997908571543392,0.994073230754229,0.984101762983282,0.969547475236158,0.93266536319103,0.770693703422116
"13.<11","ES13","Madrid, Comunidad de","2020.5","Female",0.00178224756736901,0.000143129611336893,8.26325026201771e-05,9.90332384560292e-05,0.000159340136544471,0.000411014992922014,0.00121736313436828,0.00265703533546373,0.00595057547595469,0.0218854877082791,0.124312168219511,0.998220539319303,0.999427679011303,0.999173991966189,0.999010184885927,0.99840777571558,0.995896926909685,0.987887414052718,0.973729274298813,0.941954990540423,0.798611572031384
"14.<11","ES14","Murcia, Región de","2020.5","Female",0.00181576651936366,3.34120187544748e-05,4.12567843871833e-05,0.000166644814579789,0.000197112906450279,0.000657487514699749,0.00148223310295821,0.00267402656775611,0.00731268092029969,0.029795162054307,0.148221309184309,0.998187217892277,0.999866358702336,0.999587511573266,0.998334472701022,0.998030851187268,0.993443748086816,0.985275335679883,0.973553721357381,0.929054647192163,0.733759494181578
"15.<11","ES15","Navarra, Comunidad Foral de","2020.5","Female",0.00150018706014426,8.37447385195599e-05,5.17523740099922e-05,0.000101405421706405,0.000103367424333814,0.000456261298992357,0.000944861206606414,0.0028508850779648,0.00584703834230234,0.0234070978344743,0.131390671487885,0.998501929792314,0.999665040412712,0.999482569272846,0.998986432057538,0.998967050895661,0.99544586207487,0.990586756256565,0.971847233077617,0.943092875910851,0.786262287262392
"16.<11","ES16","País Vasco","2020.5","Female",0.00297432801542462,1.33339644437448e-06,0.000103022506009588,7.84002179840231e-05,0.000197171153367082,0.000507648065463221,0.00155974466629899,0.00309863793790105,0.00638634428788082,0.0227684314434589,0.130681468787074,0.997033119225919,0.999994666428446,0.99897026989158,0.999216448281528,0.998030106387511,0.994934024202449,0.984504371364432,0.969438131949082,0.937909171633926,0.790933380362481
"17.<11","ES17","Rioja, La","2020.5","Female",0.00207880493621495,0.000402690362241082,4.43830925430989e-07,0.000115034705226552,4.76197796301851e-05,0.000517998954788869,0.00110712299543075,0.00307672448592588,0.00728315325352476,0.0235877463781669,0.1298061651778,0.997924363223189,0.99839096895392,0.999995561700595,0.998850060713089,0.999523862894254,0.994833601589902,0.98899321689109,0.969598257315836,0.929402060830786,0.783930608052248
"18.<11","ES18","Ceuta","2020.5","Female",0.00164546115902941,1.33126189819573e-06,0.000142801336163901,0.000149985272676541,0.0003116671191771,0.00152144565884204,0.00245137798131946,0.00361043570176337,0.0118152678513403,0.0395565850400284,0.158710615422562,0.998356849982703,0.999994674966585,0.998573313970675,0.998500549620484,0.996890873693752,0.984910025995043,0.97578849212681,0.964469587607842,0.887622120138473,0.659757050333381
"19.<11","ES19","Melilla","2020.5","Female",0.00655464693113155,1.33914831491778e-06,4.45551038378861e-07,0.000149402371322076,4.22754151869526e-07,0.00102724855354604,0.00229508301776024,0.00444889754252916,0.0107495239458791,0.0403313926450635,0.167960529500662,0.99348361885762,0.999994643421087,0.999995544499542,0.998506563741919,0.999995772467417,0.989788726671896,0.977248388148193,0.956220442896454,0.896952891541326,0.661362711435511
"20.<11","ES01","Andalucía","2020.5","Male",0.0026079774614696,0.000131233354690587,8.15196671193618e-05,0.000288489210957571,0.000471269514205913,0.000970433047763639,0.00334649308623413,0.0082611763276583,0.0187604423652105,0.0548178435735659,0.17415629582283,0.997398064839026,0.999475217200292,0.999185140797503,0.99711865128169,0.995297344094503,0.990335978777083,0.966984690036753,0.920253284639929,0.826788395640452,0.559870342800657
"21.<11","ES02","Aragón","2020.5","Male",0.00127046570582454,0.000135750853620568,4.4129483256924e-05,0.000292120395440509,0.000356260604462812,0.00103154429815937,0.00291078288627695,0.00689549138779786,0.016062533196788,0.0468699459006971,0.160213172605624,0.998730905887976,0.999457232483995,0.999558835184515,0.997081773988371,0.996443502950047,0.989730593653286,0.971233961359023,0.933056211046862,0.849901852725525,0.612304745902095
